pillar_pair,correct,wrong,total
"('乙丑', '壬子')",0,0,0
"('乙丑', '癸丑')",0,0,0
"('乙丑', '甲寅')",0,0,0
"('乙丑', '乙卯')",0,0,0
"('乙丑', '丙辰')",0,0,0
"('乙丑', '丁巳')",0,0,0
"('乙丑', '戊午')",0,0,0
"('乙丑', '己未')",0,0,0
"('乙丑', '庚申')",0,0,0
"('乙丑', '辛酉')",0,0,0
"('乙丑', '壬戌')",0,0,0
"('乙丑', '癸亥')",0,0,0
"('丙寅', '丁卯')",0,0,0
"('丙寅', '戊辰')",0,0,0
"('丙寅', '己巳')",0,0,0
"('丙寅', '庚午')",0,0,0
"('丙寅', '辛未')",0,0,0
"('丙寅', '壬申')",0,0,0
"('丙寅', '癸酉')",0,0,0
"('丙寅', '甲戌')",0,0,0
"('丙寅', '乙亥')",0,0,0
"('丙寅', '丙子')",0,0,0
"('丙寅', '丁丑')",0,0,0
"('丙寅', '戊寅')",0,0,0
"('丙寅', '己卯')",0,0,0
"('丙寅', '庚辰')",0,0,0
"('丙寅', '辛巳')",0,0,0
"('丙寅', '壬午')",0,0,0
"('丙寅', '癸未')",0,0,0
"('丙寅', '甲申')",0,0,0
"('丙寅', '乙酉')",0,0,0
"('丙寅', '丙戌')",0,0,0
"('丙寅', '丁亥')",0,0,0
"('丙寅', '戊子')",0,0,0
"('丙寅', '己丑')",0,0,0
"('丙寅', '庚寅')",0,0,0
"('丙寅', '辛卯')",0,0,0
"('丙寅', '壬辰')",0,0,0
"('丙寅', '癸巳')",0,0,0
"('丙寅', '甲午')",0,0,0
"('丙寅', '乙未')",0,0,0
"('丙寅', '丙申')",0,0,0
"('丙寅', '丁酉')",0,0,0
"('丙寅', '戊戌')",0,0,0
"('丙寅', '己亥')",0,0,0
"('丙寅', '庚子')",0,0,0
"('丙寅', '辛丑')",0,0,0
"('丙寅', '壬寅')",0,0,0
"('丙寅', '癸卯')",0,0,0
"('丙寅', '甲辰')",0,0,0
"('丙寅', '乙巳')",0,0,0
"('丙寅', '丙午')",0,0,0
"('丙寅', '丁未')",0,0,0
"('丙寅', '戊申')",0,0,0
"('丙寅', '己酉')",0,0,0
"('丙寅', '庚戌')",0,0,0
"('丙寅', '辛亥')",0,0,0
"('丙寅', '壬子')",0,0,0
"('丙寅', '癸丑')",0,0,0
"('丙寅', '甲寅')",0,0,0
"('丙寅', '乙卯')",0,0,0
"('丙寅', '丙辰')",0,0,0
"('丙寅', '丁巳')",0,0,0
"('丙寅', '戊午')",0,0,0
"('丙寅', '己未')",0,0,0
"('丙寅', '庚申')",0,0,0
"('丙寅', '辛酉')",0,0,0
"('丙寅', '壬戌')",0,0,0
"('丙寅', '癸亥')",0,0,0
"('丁卯', '戊辰')",0,0,0
"('丁卯', '己巳')",0,0,0
"('丁卯', '庚午')",0,0,0
"('丁卯', '辛未')",0,0,0
"('丁卯', '壬申')",0,0,0
"('丁卯', '癸酉')",0,0,0
"('丁卯', '甲戌')",0,0,0
"('丁卯', '乙亥')",0,0,0
"('丁卯', '丙子')",0,0,0
"('丁卯', '丁丑')",0,0,0
"('丁卯', '戊寅')",0,0,0
"('丁卯', '己卯')",0,0,0
"('丁卯', '庚辰')",0,0,0
"('丁卯', '辛巳')",0,0,0
"('丁卯', '壬午')",0,0,0
"('丁卯', '癸未')",0,0,0
"('丁卯', '甲申')",0,0,0
"('丁卯', '乙酉')",0,0,0
"('丁卯', '丙戌')",0,0,0
"('丁卯', '丁亥')",0,0,0
"('丁卯', '戊子')",0,0,0
"('丁卯', '己丑')",0,0,0
"('丁卯', '庚寅')",0,0,0
"('丁卯', '辛卯')",0,0,0
"('丁卯', '壬辰')",0,0,0
"('丁卯', '癸巳')",0,0,0
"('丁卯', '甲午')",0,0,0
"('丁卯', '乙未')",0,0,0
"('丁卯', '丙申')",0,0,0
"('丁卯', '丁酉')",0,0,0
"('丁卯', '戊戌')",0,0,0
"('丁卯', '己亥')",0,0,0
"('丁卯', '庚子')",0,0,0
"('丁卯', '辛丑')",0,0,0
"('丁卯', '壬寅')",0,0,0
"('丁卯', '癸卯')",0,0,0
"('丁卯', '甲辰')",0,0,0
"('丁卯', '乙巳')",0,0,0
"('丁卯', '丙午')",0,0,0
"('丁卯', '丁未')",0,0,0
"('丁卯', '戊申')",0,0,0
"('丁卯', '己酉')",0,0,0
"('丁卯', '庚戌')",0,0,0
"('丁卯', '辛亥')",0,0,0
"('丁卯', '壬子')",0,0,0
"('丁卯', '癸丑')",0,0,0
"('丁卯', '甲寅')",0,0,0
"('丁卯', '乙卯')",0,0,0
"('丁卯', '丙辰')",0,0,0
"('丁卯', '丁巳')",0,0,0
"('丁卯', '戊午')",0,0,0
"('丁卯', '己未')",0,0,0
"('丁卯', '庚申')",0,0,0
"('丁卯', '辛酉')",0,0,0
"('丁卯', '壬戌')",0,0,0
"('丁卯', '癸亥')",0,0,0
"('戊辰', '己巳')",0,0,0
"('戊辰', '庚午')",0,0,0
"('戊辰', '辛未')",0,0,0
"('戊辰', '壬申')",0,0,0
"('戊辰', '癸酉')",0,0,0
"('戊辰', '甲戌')",0,0,0
"('戊辰', '乙亥')",0,0,0
"('戊辰', '丙子')",0,0,0
"('戊辰', '丁丑')",0,0,0
"('戊辰', '戊寅')",0,0,0
"('戊辰', '己卯')",0,0,0
"('戊辰', '庚辰')",0,0,0
"('戊辰', '辛巳')",0,0,0
"('戊辰', '壬午')",0,0,0
"('戊辰', '癸未')",0,0,0
"('戊辰', '甲申')",0,0,0
"('戊辰', '乙酉')",0,0,0
"('戊辰', '丙戌')",0,0,0
"('戊辰', '丁亥')",0,0,0
"('戊辰', '戊子')",0,0,0
"('戊辰', '己丑')",0,0,0
"('戊辰', '庚寅')",0,0,0
"('戊辰', '辛卯')",0,0,0
"('戊辰', '壬辰')",0,0,0
"('戊辰', '癸巳')",0,0,0
"('戊辰', '甲午')",0,0,0
"('戊辰', '乙未')",0,0,0
"('戊辰', '丙申')",0,0,0
"('戊辰', '丁酉')",0,0,0
"('戊辰', '戊戌')",0,0,0
"('戊辰', '己亥')",0,0,0
"('戊辰', '庚子')",0,0,0
"('戊辰', '辛丑')",0,0,0
"('戊辰', '壬寅')",0,0,0
"('戊辰', '癸卯')",0,0,0
"('戊辰', '甲辰')",0,0,0
"('戊辰', '乙巳')",0,0,0
"('戊辰', '丙午')",0,0,0
"('戊辰', '丁未')",0,0,0
"('戊辰', '戊申')",0,0,0
"('戊辰', '己酉')",0,0,0
"('戊辰', '庚戌')",0,0,0
"('戊辰', '辛亥')",0,0,0
"('戊辰', '壬子')",0,0,0
"('戊辰', '癸丑')",0,0,0
"('戊辰', '甲寅')",0,0,0
"('戊辰', '乙卯')",0,0,0
"('戊辰', '丙辰')",0,0,0
"('戊辰', '丁巳')",0,0,0
"('戊辰', '戊午')",0,0,0
"('戊辰', '己未')",0,0,0
"('戊辰', '庚申')",0,0,0
"('戊辰', '辛酉')",0,0,0
"('戊辰', '壬戌')",0,0,0
"('戊辰', '癸亥')",0,0,0
"('己巳', '庚午')",0,0,0
"('己巳', '辛未')",0,0,0
"('己巳', '壬申')",0,0,0
"('己巳', '癸酉')",0,0,0
"('己巳', '甲戌')",0,0,0
"('己巳', '乙亥')",0,0,0
"('己巳', '丙子')",0,0,0
"('己巳', '丁丑')",0,0,0
"('己巳', '戊寅')",0,0,0
"('己巳', '己卯')",0,0,0
"('己巳', '庚辰')",0,0,0
"('己巳', '辛巳')",0,0,0
"('己巳', '壬午')",0,0,0
"('己巳', '癸未')",0,0,0
"('己巳', '甲申')",0,0,0
"('己巳', '乙酉')",0,0,0
"('己巳', '丙戌')",0,0,0
"('己巳', '丁亥')",0,0,0
"('己巳', '戊子')",0,0,0
"('己巳', '己丑')",0,0,0
"('己巳', '庚寅')",0,0,0
"('己巳', '辛卯')",0,0,0
"('己巳', '壬辰')",0,0,0
"('己巳', '癸巳')",0,0,0
"('己巳', '甲午')",0,0,0
"('己巳', '乙未')",0,0,0
"('己巳', '丙申')",0,0,0
"('己巳', '丁酉')",0,0,0
"('己巳', '戊戌')",0,0,0
"('己巳', '己亥')",0,0,0
"('己巳', '庚子')",0,0,0
"('己巳', '辛丑')",0,0,0
"('己巳', '壬寅')",0,0,0
"('己巳', '癸卯')",0,0,0
"('己巳', '甲辰')",0,0,0
"('己巳', '乙巳')",0,0,0
"('己巳', '丙午')",0,0,0
"('己巳', '丁未')",0,0,0
"('己巳', '戊申')",0,0,0
"('己巳', '己酉')",0,0,0
"('己巳', '庚戌')",0,0,0
"('己巳', '辛亥')",0,0,0
"('己巳', '壬子')",0,0,0
"('己巳', '癸丑')",0,0,0
"('己巳', '甲寅')",0,0,0
"('己巳', '乙卯')",0,0,0
"('己巳', '丙辰')",0,0,0
"('己巳', '丁巳')",0,0,0
"('己巳', '戊午')",0,0,0
"('己巳', '己未')",0,0,0
"('己巳', '庚申')",0,0,0
"('己巳', '辛酉')",0,0,0
"('己巳', '壬戌')",0,0,0
"('己巳', '癸亥')",0,0,0
"('庚午', '辛未')",0,0,0
"('庚午', '壬申')",0,0,0
"('庚午', '癸酉')",0,0,0
"('庚午', '甲戌')",0,0,0
"('庚午', '乙亥')",0,0,0
"('庚午', '丙子')",0,0,0
"('庚午', '丁丑')",0,0,0
"('庚午', '戊寅')",0,0,0
"('庚午', '己卯')",0,0,0
"('庚午', '庚辰')",0,0,0
"('庚午', '辛巳')",0,0,0
"('庚午', '壬午')",0,0,0
"('庚午', '癸未')",0,0,0
"('庚午', '甲申')",0,0,0
"('庚午', '乙酉')",0,0,0
"('庚午', '丙戌')",0,0,0
"('庚午', '丁亥')",0,0,0
"('庚午', '戊子')",0,0,0
"('庚午', '己丑')",0,0,0
"('庚午', '庚寅')",0,0,0
"('庚午', '辛卯')",0,0,0
"('庚午', '壬辰')",0,0,0
"('庚午', '癸巳')",0,0,0
"('庚午', '甲午')",0,0,0
"('庚午', '乙未')",0,0,0
"('庚午', '丙申')",0,0,0
"('庚午', '丁酉')",0,0,0
"('庚午', '戊戌')",0,0,0
"('庚午', '己亥')",0,0,0
"('庚午', '庚子')",0,0,0
"('庚午', '辛丑')",0,0,0
"('庚午', '壬寅')",0,0,0
"('庚午', '癸卯')",0,0,0
"('庚午', '甲辰')",0,0,0
"('庚午', '乙巳')",0,0,0
"('庚午', '丙午')",0,0,0
"('庚午', '丁未')",0,0,0
"('庚午', '戊申')",0,0,0
"('庚午', '己酉')",0,0,0
"('庚午', '庚戌')",0,0,0
"('庚午', '辛亥')",0,0,0
"('庚午', '壬子')",0,0,0
"('庚午', '癸丑')",0,0,0
"('庚午', '甲寅')",0,0,0
"('庚午', '乙卯')",0,0,0
"('庚午', '丙辰')",0,0,0
"('庚午', '丁巳')",0,0,0
"('庚午', '戊午')",0,0,0
"('庚午', '己未')",0,0,0
"('庚午', '庚申')",0,0,0
"('庚午', '辛酉')",0,0,0
"('庚午', '壬戌')",0,0,0
"('庚午', '癸亥')",0,0,0
"('辛未', '壬申')",0,0,0
"('辛未', '癸酉')",0,0,0
"('辛未', '甲戌')",0,0,0
"('辛未', '乙亥')",0,0,0
"('辛未', '丙子')",0,0,0
"('辛未', '丁丑')",0,0,0
"('辛未', '戊寅')",0,0,0
"('辛未', '己卯')",0,0,0
"('辛未', '庚辰')",0,0,0
"('辛未', '辛巳')",0,0,0
"('辛未', '壬午')",0,0,0
"('辛未', '癸未')",0,0,0
"('辛未', '甲申')",0,0,0
"('辛未', '乙酉')",0,0,0
"('辛未', '丙戌')",0,0,0
"('辛未', '丁亥')",0,0,0
"('辛未', '戊子')",0,0,0
"('辛未', '己丑')",0,0,0
"('辛未', '庚寅')",0,0,0
"('辛未', '辛卯')",0,0,0
"('辛未', '壬辰')",0,0,0
"('辛未', '癸巳')",0,0,0
"('辛未', '甲午')",0,0,0
"('辛未', '乙未')",0,0,0
"('辛未', '丙申')",0,0,0
"('辛未', '丁酉')",0,0,0
"('辛未', '戊戌')",0,0,0
"('辛未', '己亥')",0,0,0
"('辛未', '庚子')",0,0,0
"('辛未', '辛丑')",0,0,0
"('辛未', '壬寅')",0,0,0
"('辛未', '癸卯')",0,0,0
"('辛未', '甲辰')",0,0,0
"('辛未', '乙巳')",0,0,0
"('辛未', '丙午')",0,0,0
"('辛未', '丁未')",0,0,0
"('辛未', '戊申')",0,0,0
"('辛未', '己酉')",0,0,0
"('辛未', '庚戌')",0,0,0
"('辛未', '辛亥')",0,0,0
"('辛未', '壬子')",0,0,0
"('辛未', '癸丑')",0,0,0
"('辛未', '甲寅')",0,0,0
"('辛未', '乙卯')",0,0,0
"('辛未', '丙辰')",0,0,0
"('辛未', '丁巳')",0,0,0
"('辛未', '戊午')",0,0,0
"('辛未', '己未')",0,0,0
"('辛未', '庚申')",0,0,0
"('辛未', '辛酉')",0,0,0
"('辛未', '壬戌')",0,0,0
"('辛未', '癸亥')",0,0,0
"('壬申', '癸酉')",0,0,0
"('壬申', '甲戌')",0,0,0
"('壬申', '乙亥')",0,0,0
"('壬申', '丙子')",0,0,0
"('壬申', '丁丑')",0,0,0
"('壬申', '戊寅')",0,0,0
"('壬申', '己卯')",0,0,0
"('壬申', '庚辰')",0,0,0
"('壬申', '辛巳')",0,0,0
"('壬申', '壬午')",0,0,0
"('壬申', '癸未')",0,0,0
"('壬申', '甲申')",0,0,0
"('壬申', '乙酉')",0,0,0
"('壬申', '丙戌')",0,0,0
"('壬申', '丁亥')",0,0,0
"('壬申', '戊子')",0,0,0
"('壬申', '己丑')",0,0,0
"('壬申', '庚寅')",0,0,0
"('壬申', '辛卯')",0,0,0
"('壬申', '壬辰')",0,0,0
"('壬申', '癸巳')",0,0,0
"('壬申', '甲午')",0,0,0
"('壬申', '乙未')",0,0,0
"('壬申', '丙申')",0,0,0
"('壬申', '丁酉')",0,0,0
"('壬申', '戊戌')",0,0,0
"('壬申', '己亥')",0,0,0
"('壬申', '庚子')",0,0,0
"('壬申', '辛丑')",0,0,0
"('壬申', '壬寅')",0,0,0
"('壬申', '癸卯')",0,0,0
"('壬申', '甲辰')",0,0,0
"('壬申', '乙巳')",0,0,0
"('壬申', '丙午')",0,0,0
"('壬申', '丁未')",0,0,0
"('壬申', '戊申')",0,0,0
"('壬申', '己酉')",0,0,0
"('壬申', '庚戌')",0,0,0
"('壬申', '辛亥')",0,0,0
"('壬申', '壬子')",0,0,0
"('壬申', '癸丑')",0,0,0
"('壬申', '甲寅')",0,0,0
"('壬申', '乙卯')",0,0,0
"('壬申', '丙辰')",0,0,0
"('壬申', '丁巳')",0,0,0
"('壬申', '戊午')",0,0,0
"('壬申', '己未')",0,0,0
"('壬申', '庚申')",0,0,0
"('壬申', '辛酉')",0,0,0
"('壬申', '壬戌')",0,0,0
"('壬申', '癸亥')",0,0,0
"('癸酉', '甲戌')",0,0,0
"('癸酉', '乙亥')",0,0,0
"('癸酉', '丙子')",0,0,0
"('癸酉', '丁丑')",0,0,0
"('癸酉', '戊寅')",0,0,0
"('癸酉', '己卯')",0,0,0
"('癸酉', '庚辰')",0,0,0
"('癸酉', '辛巳')",0,0,0
"('癸酉', '壬午')",0,0,0
"('癸酉', '癸未')",0,0,0
"('癸酉', '甲申')",0,0,0
"('癸酉', '乙酉')",0,0,0
"('癸酉', '丙戌')",0,0,0
"('癸酉', '丁亥')",0,0,0
"('癸酉', '戊子')",0,0,0
"('癸酉', '己丑')",0,0,0
"('癸酉', '庚寅')",0,0,0
"('癸酉', '辛卯')",0,0,0
"('癸酉', '壬辰')",0,0,0
"('癸酉', '癸巳')",0,0,0
"('癸酉', '甲午')",0,0,0
"('癸酉', '乙未')",0,0,0
"('癸酉', '丙申')",0,0,0
"('癸酉', '丁酉')",0,0,0
"('癸酉', '戊戌')",0,0,0
"('癸酉', '己亥')",0,0,0
"('癸酉', '庚子')",0,0,0
"('癸酉', '辛丑')",0,0,0
"('癸酉', '壬寅')",0,0,0
"('癸酉', '癸卯')",0,0,0
"('癸酉', '甲辰')",0,0,0
"('癸酉', '乙巳')",0,0,0
"('癸酉', '丙午')",0,0,0
"('癸酉', '丁未')",0,0,0
"('癸酉', '戊申')",0,0,0
"('癸酉', '己酉')",0,0,0
"('癸酉', '庚戌')",0,0,0
"('癸酉', '辛亥')",0,0,0
"('癸酉', '壬子')",0,0,0
"('癸酉', '癸丑')",0,0,0
"('癸酉', '甲寅')",0,0,0
"('癸酉', '乙卯')",0,0,0
"('癸酉', '丙辰')",0,0,0
"('癸酉', '丁巳')",0,0,0
"('癸酉', '戊午')",0,0,0
"('癸酉', '己未')",0,0,0
"('癸酉', '庚申')",0,0,0
"('癸酉', '辛酉')",0,0,0
"('癸酉', '壬戌')",0,0,0
"('癸酉', '癸亥')",0,0,0
"('甲戌', '乙亥')",0,0,0
"('甲戌', '丙子')",0,0,0
"('甲戌', '丁丑')",0,0,0
"('甲戌', '戊寅')",0,0,0
"('甲戌', '己卯')",0,0,0
"('甲戌', '庚辰')",0,0,0
"('甲戌', '辛巳')",0,0,0
"('甲戌', '壬午')",0,0,0
"('甲戌', '癸未')",0,0,0
"('甲戌', '甲申')",0,0,0
"('甲戌', '乙酉')",0,0,0
"('甲戌', '丙戌')",0,0,0
"('甲戌', '丁亥')",0,0,0
"('甲戌', '戊子')",0,0,0
"('甲戌', '己丑')",0,0,0
"('甲戌', '庚寅')",0,0,0
"('甲戌', '辛卯')",0,0,0
"('甲戌', '壬辰')",0,0,0
"('甲戌', '癸巳')",0,0,0
"('甲戌', '甲午')",0,0,0
"('甲戌', '乙未')",0,0,0
"('甲戌', '丙申')",0,0,0
"('甲戌', '丁酉')",0,0,0
"('甲戌', '戊戌')",0,0,0
"('甲戌', '己亥')",0,0,0
"('甲戌', '庚子')",0,0,0
"('甲戌', '辛丑')",0,0,0
"('甲戌', '壬寅')",0,0,0
"('甲戌', '癸卯')",0,0,0
"('甲戌', '甲辰')",0,0,0
"('甲戌', '乙巳')",0,0,0
"('甲戌', '丙午')",0,0,0
"('甲戌', '丁未')",0,0,0
"('甲戌', '戊申')",0,0,0
"('甲戌', '己酉')",0,0,0
"('甲戌', '庚戌')",0,0,0
"('甲戌', '辛亥')",0,0,0
"('甲戌', '壬子')",0,0,0
"('甲戌', '癸丑')",0,0,0
"('甲戌', '甲寅')",0,0,0
"('甲戌', '乙卯')",0,0,0
"('甲戌', '丙辰')",0,0,0
"('甲戌', '丁巳')",0,0,0
"('甲戌', '戊午')",0,0,0
"('甲戌', '己未')",0,0,0
"('甲戌', '庚申')",0,0,0
"('甲戌', '辛酉')",0,0,0
"('甲戌', '壬戌')",0,0,0
"('甲戌', '癸亥')",0,0,0
"('乙亥', '丙子')",0,0,0
"('乙亥', '丁丑')",0,0,0
"('乙亥', '戊寅')",0,0,0
"('乙亥', '己卯')",0,0,0
"('乙亥', '庚辰')",0,0,0
"('乙亥', '辛巳')",0,0,0
"('乙亥', '壬午')",0,0,0
"('乙亥', '癸未')",0,0,0
"('乙亥', '甲申')",0,0,0
"('乙亥', '乙酉')",0,0,0
"('乙亥', '丙戌')",0,0,0
"('乙亥', '丁亥')",0,0,0
"('乙亥', '戊子')",0,0,0
"('乙亥', '己丑')",0,0,0
"('乙亥', '庚寅')",0,0,0
"('乙亥', '辛卯')",0,0,0
"('乙亥', '壬辰')",0,0,0
"('乙亥', '癸巳')",0,0,0
"('乙亥', '甲午')",0,0,0
"('乙亥', '乙未')",0,0,0
"('乙亥', '丙申')",0,0,0
"('乙亥', '丁酉')",0,0,0
"('乙亥', '戊戌')",0,0,0
"('乙亥', '己亥')",0,0,0
"('乙亥', '庚子')",0,0,0
"('乙亥', '辛丑')",0,0,0
"('乙亥', '壬寅')",0,0,0
"('乙亥', '癸卯')",0,0,0
"('乙亥', '甲辰')",0,0,0
"('乙亥', '乙巳')",0,0,0
"('乙亥', '丙午')",0,0,0
"('乙亥', '丁未')",0,0,0
"('乙亥', '戊申')",0,0,0
"('乙亥', '己酉')",0,0,0
"('乙亥', '庚戌')",0,0,0
"('乙亥', '辛亥')",0,0,0
"('乙亥', '壬子')",0,0,0
"('乙亥', '癸丑')",0,0,0
"('乙亥', '甲寅')",0,0,0
"('乙亥', '乙卯')",0,0,0
"('乙亥', '丙辰')",0,0,0
"('乙亥', '丁巳')",0,0,0
"('乙亥', '戊午')",0,0,0
"('乙亥', '己未')",0,0,0
"('乙亥', '庚申')",0,0,0
"('乙亥', '辛酉')",0,0,0
"('乙亥', '壬戌')",0,0,0
"('乙亥', '癸亥')",0,0,0
"('丙子', '丁丑')",0,0,0
"('丙子', '戊寅')",0,0,0
"('丙子', '己卯')",0,0,0
"('丙子', '庚辰')",0,0,0
"('丙子', '辛巳')",0,0,0
"('丙子', '壬午')",0,0,0
"('丙子', '癸未')",0,0,0
"('丙子', '甲申')",0,0,0
"('丙子', '乙酉')",0,0,0
"('丙子', '丙戌')",0,0,0
"('丙子', '丁亥')",0,0,0
"('丙子', '戊子')",0,0,0
"('丙子', '己丑')",0,0,0
"('丙子', '庚寅')",0,0,0
"('丙子', '辛卯')",0,0,0
"('丙子', '壬辰')",0,0,0
"('丙子', '癸巳')",0,0,0
"('丙子', '甲午')",0,0,0
"('丙子', '乙未')",0,0,0
"('丙子', '丙申')",0,0,0
"('丙子', '丁酉')",0,0,0
"('丙子', '戊戌')",0,0,0
"('丙子', '己亥')",0,0,0
"('丙子', '庚子')",0,0,0
"('丙子', '辛丑')",0,0,0
"('丙子', '壬寅')",0,0,0
"('丙子', '癸卯')",0,0,0
"('丙子', '甲辰')",0,0,0
"('丙子', '乙巳')",0,0,0
"('丙子', '丙午')",0,0,0
"('丙子', '丁未')",0,0,0
"('丙子', '戊申')",0,0,0
"('丙子', '己酉')",0,0,0
"('丙子', '庚戌')",0,0,0
"('丙子', '辛亥')",0,0,0
"('丙子', '壬子')",0,0,0
"('丙子', '癸丑')",0,0,0
"('丙子', '甲寅')",0,0,0
"('丙子', '乙卯')",0,0,0
"('丙子', '丙辰')",0,0,0
"('丙子', '丁巳')",0,0,0
"('丙子', '戊午')",0,0,0
"('丙子', '己未')",0,0,0
"('丙子', '庚申')",0,0,0
"('丙子', '辛酉')",0,0,0
"('丙子', '壬戌')",0,0,0
"('丙子', '癸亥')",0,0,0
"('丁丑', '戊寅')",0,0,0
"('丁丑', '己卯')",0,0,0
"('丁丑', '庚辰')",0,0,0
"('丁丑', '辛巳')",0,0,0
"('丁丑', '壬午')",0,0,0
"('丁丑', '癸未')",0,0,0
"('丁丑', '甲申')",0,0,0
"('丁丑', '乙酉')",0,0,0
"('丁丑', '丙戌')",0,0,0
"('丁丑', '丁亥')",0,0,0
"('丁丑', '戊子')",0,0,0
"('丁丑', '己丑')",0,0,0
"('丁丑', '庚寅')",0,0,0
"('丁丑', '辛卯')",0,0,0
"('丁丑', '壬辰')",0,0,0
"('丁丑', '癸巳')",0,0,0
"('丁丑', '甲午')",0,0,0
"('丁丑', '乙未')",0,0,0
"('丁丑', '丙申')",0,0,0
"('丁丑', '丁酉')",0,0,0
"('丁丑', '戊戌')",0,0,0
"('丁丑', '己亥')",0,0,0
"('丁丑', '庚子')",0,0,0
"('丁丑', '辛丑')",0,0,0
"('丁丑', '壬寅')",0,0,0
"('丁丑', '癸卯')",0,0,0
"('丁丑', '甲辰')",0,0,0
"('丁丑', '乙巳')",0,0,0
"('丁丑', '丙午')",0,0,0
"('丁丑', '丁未')",0,0,0
"('丁丑', '戊申')",0,0,0
"('丁丑', '己酉')",0,0,0
"('丁丑', '庚戌')",0,0,0
"('丁丑', '辛亥')",0,0,0
"('丁丑', '壬子')",0,0,0
"('丁丑', '癸丑')",0,0,0
"('丁丑', '甲寅')",0,0,0
"('丁丑', '乙卯')",0,0,0
"('丁丑', '丙辰')",0,0,0
"('丁丑', '丁巳')",0,0,0
